sdv_game_id,season,game_date,sdv_home_team,sdv_away_team,home_team_id,away_team_id,matchup
401585814,2024,2024-04-14,BOS,WSH,2,,WSH@BOS
401585818,2024,2024-04-14,NY,CHI,,5,CHI@NY
401585821,2024,2024-04-14,MEM,DEN,15,,DEN@MEM
401585823,2024,2024-04-14,NO,LAL,,14,LAL@NO
401585825,2024,2024-04-14,SA,DET,,9,DET@SA
401585826,2024,2024-04-14,GS,UTAH,,,UTAH@GS
401607489,2024,2023-12-05,MIL,NY,17,,NY@MIL
401607492,2024,2023-12-04,SAC,NO,26,,NO@SAC
401607493,2024,2023-12-07,LAL,NO,14,,NO@LAL
401616462,2024,2023-12-06,WSH,PHI,,23,PHI@WSH
401616464,2024,2023-12-06,MIN,SA,18,,SA@MIN
401616467,2024,2023-12-06,DAL,UTAH,7,,UTAH@DAL
401616468,2024,2023-12-06,GS,POR,,25,POR@GS
401616469,2024,2023-12-06,LAC,DEN,13,,DEN@LAC
401616473,2024,2023-12-08,BKN,WSH,3,,WSH@BKN
401616476,2024,2023-12-08,OKC,GS,21,,GS@OKC
401616477,2024,2023-12-08,SA,CHI,,5,CHI@SA
401616478,2024,2023-12-08,DEN,HOU,,11,HOU@DEN
401616479,2024,2023-12-08,UTAH,LAC,,13,LAC@UTAH
401617579,2024,2023-12-08,BOS,NY,2,,NY@BOS
401623259,2024,2024-02-18,EAST,WEST,,,WEST@EAST
401636113,2024,2024-02-15,UTAH,GS,,,GS@UTAH
401636114,2024,2024-04-02,GS,DAL,,7,DAL@GS
401809994,2026,2025-10-30,MIL,GS,17,,GS@MIL
401809995,2026,2025-10-30,OKC,WSH,21,,WSH@OKC
401809996,2026,2025-10-30,SA,MIA,,16,MIA@SA
401809999,2026,2025-11-01,IND,GS,12,,GS@IND
401810000,2026,2025-11-01,WSH,ORL,,22,ORL@WSH
401810003,2026,2025-11-02,OKC,NO,21,,NO@OKC
401810005,2026,2025-11-02,CHA,UTAH,4,,UTAH@CHA
401810008,2026,2025-11-02,NY,CHI,,5,CHI@NY
401810009,2026,2025-11-02,PHX,SA,24,,SA@PHX
401810089,2026,2025-11-16,SA,SAC,,26,SAC@SA
401810090,2026,2025-11-16,WSH,BKN,,3,BKN@WSH
401810092,2026,2025-11-16,NO,GS,,,GS@NO
401810095,2026,2025-11-16,UTAH,CHI,,5,CHI@UTAH
